Season,Name,Team,O-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),EV,LA,wRC+,NameASCII,PlayerId,MLBAMID
2024,Ryan O'Hearn,BAL,0.27754237,0.4671875,0.64503817,0.91968504,89.64670254321808,11.998789685837766,118.59158554693225,Ryan O'Hearn,16442,656811
2023,Ryan O'Hearn,BAL,0.31955923,0.50585803,0.61206897,0.87450199,91.93429599719101,12.023608489875937,118.48730938288281,Ryan O'Hearn,16442,656811
2023,Will Smith,LAD,0.239188,0.45724258,0.73062731,0.86229086,89.27041167,15.555481905764248,118.47308785326047,Will Smith,19197,669257
2021,Tim Anderson,CHW,0.36625514,0.57736605,0.54775281,0.85069009,89.65053638059702,4.288170354283271,118.40024070724031,Tim Anderson,15172,641313
2023,Jeimer Candelario,- - -,0.2951758,0.47406772,0.59833795,0.86979866,88.28385331,14.113017513877468,118.38144503044389,Jeimer Candelario,13621,600869
2022,Seiya Suzuki,CHC,0.22234637,0.39116379,0.55778894,0.87855787,89.61231151660839,11.208277384440104,118.30155658595693,Seiya Suzuki,30116,673548
2024,Josh Naylor,CLE,0.32092639,0.5030648,0.64690722,0.86727989,89.88228828463204,11.032870205965908,118.28950853422619,Josh Naylor,18839,647304
2024,Jesse Winker,- - -,0.1968254,0.43141057,0.60215054,0.87073864,88.58066587094908,14.029802487220293,118.27245669560052,Jesse Winker,13590,608385
2024,Matt Olson,ATL,0.29302004,0.49604403,0.65566038,0.80943026,91.51889088114754,16.365426036799064,118.2294183932422,Matt Olson,14344,621566
2022,Jorge Polanco,MIN,0.25641026,0.42263158,0.58,0.85714286,88.97752156137993,21.70264196908602,118.14573611161934,Jorge Polanco,13152,593871
2022,J.D. Davis,- - -,0.24092888,0.51211306,0.40361446,0.71764706,92.35494840988005,12.270964651396781,118.1026168349497,J.D. Davis,16219,605204
2023,James Outman,LAD,0.25555556,0.45960884,0.3812709,0.77237852,87.85485197,15.72505107678865,118.06143307005411,James Outman,24770,681546
2023,Brendan Donovan,STL,0.24460432,0.42697414,0.72352941,0.92970522,89.31038831872694,10.578120495560425,118.03832664541609,Brendan Donovan,24679,680977
2023,Max Muncy,LAD,0.23409091,0.39275654,0.50485437,0.81709145,91.15896332335329,21.718903043376866,118.02769185172782,Max Muncy,13301,571970
2022,Gio Urshela,MIN,0.35483871,0.53098661,0.67329545,0.87760779,88.89465571384804,11.760166755806846,118.02181971932278,Gio Urshela,10681,570482
2023,Nolan Gorman,STL,0.27310924,0.48940678,0.4,0.78162651,91.03146114864865,22.173008038730696,117.97206461394936,Nolan Gorman,22263,669357
2024,Alex Bregman,HOU,0.22162162,0.44899666,0.75203252,0.92512077,89.09133708501005,18.144264558232933,117.96100510526382,Alex Bregman,17678,608324
2022,Josh Naylor,CLE,0.34927235,0.50961538,0.67559524,0.89734513,89.38651923723118,10.269642520526139,117.89035716351432,Josh Naylor,18839,647304
2024,Elly De La Cruz,CIN,0.28194147,0.42893493,0.45063291,0.79363057,91.82958860759494,9.723075481376263,117.84830300089344,Elly De La Cruz,26668,682829
2024,Bryan Reynolds,PIT,0.31544598,0.50422427,0.52183908,0.83143508,89.90390792291221,9.388229598835654,117.76234582691126,Bryan Reynolds,19326,668804
2023,Lars Nootbaar,STL,0.17737003,0.35342334,0.66666667,0.89087657,89.14540062881098,7.204551138528964,117.7556161665934,Lars Nootbaar,21454,663457
2022,Harold Ramírez,TBR,0.41987578,0.56400507,0.60946746,0.85326087,88.47760338697604,4.811550402285448,117.72611076172299,Harold Ramirez,14387,623912
2023,Vladimir Guerrero Jr.,TOR,0.2807597,0.50553052,0.56470588,0.87136465,92.14321887351778,10.462550951086957,117.57823732145904,Vladimir Guerrero Jr.,19611,665489
2024,Donovan Solano,SDP,0.28209459,0.47211312,0.58682635,0.8640553,87.2963912,13.668181533113533,117.53608258942303,Donovan Solano,8623,456781
2021,LaMonte Wade Jr.,SFG,0.23285899,0.45623003,0.57777778,0.89513109,90.13125157,19.77019797941767,117.5314485094663,LaMonte Wade Jr.,18126,664774
2022,Matt Chapman,TOR,0.19541139,0.41714069,0.53036437,0.79835873,92.23863827284946,18.975373298891128,117.51515486503425,Matt Chapman,16505,656305
2024,Luis Rengifo,LAA,0.35663082,0.55833333,0.61809045,0.87623762,87.02204007583683,6.743112476300993,117.45295014606671,Luis Rengifo,19858,650859
2021,Jake Cronenworth,SDP,0.22574956,0.42956879,0.66796875,0.93544304,88.55522203947369,12.494163240131579,117.43387198234791,Jake Cronenworth,18036,630105
2023,Jorge Polanco,MIN,0.29036635,0.46357143,0.57009346,0.87126437,88.39773220486111,21.59457736545139,117.18173191190796,Jorge Polanco,13152,593871
2024,Jackson Chourio,MIL,0.31929481,0.48787447,0.52453988,0.86428571,89.67665895061728,7.562451774691358,117.1535333804288,Jackson Chourio,28806,694192
2024,Cal Raleigh,SEA,0.33041401,0.52227526,0.51084337,0.81737194,90.95033333333333,21.20915625,117.0708403716883,Cal Raleigh,21534,663728
2021,Patrick Wisdom,CHC,0.29039813,0.50030656,0.38306452,0.71478873,91.19378167229729,19.111514199746622,116.96241850596911,Patrick Wisdom,13602,621550
2023,Spencer Steer,CIN,0.23928293,0.43815201,0.57003257,0.85730725,88.71607823081264,15.34923656566723,116.9069019896074,Spencer Steer,26323,668715
2022,Dansby Swanson,ATL,0.25597533,0.49400218,0.51204819,0.78286271,90.17573040943601,15.74891751965835,116.76614795588137,Dansby Swanson,18314,621020
2024,Isaac Paredes,- - -,0.2615494,0.44724851,0.66847826,0.90528634,85.00612611103273,22.406111120908577,116.71843682805394,Isaac Paredes,20036,670623
2021,Ji Man Choi,TBR,0.18325434,0.42220485,0.40517241,0.78537736,91.21528033088235,14.81049373851103,116.67854437521945,Ji Man Choi,5452,596847
2024,Justin Turner,- - -,0.24977043,0.45431034,0.71323529,0.89641944,87.14886015204974,17.80160358387937,116.63850456429793,Justin Turner,5235,457759
2021,Javier Báez,- - -,0.42820513,0.56707022,0.4750499,0.73731343,90.10403154481132,10.643025332276926,116.63502616195355,Javier Baez,12979,595879
2024,Yainer Diaz,HOU,0.42287234,0.58834586,0.62054507,0.87096774,90.15114369,8.896913257087629,116.63467313591408,Yainer Diaz,23003,673237
2023,Nathaniel Lowe,TEX,0.22887558,0.43791064,0.60465116,0.89180991,89.84197905368764,7.235607354087581,116.61376610496129,Nathaniel Lowe,19566,663993
2022,Corey Seager,TEX,0.29342934,0.54497354,0.40490798,0.87362637,91.11301977687627,13.593555280554149,116.57334340226429,Corey Seager,13624,608369
2022,Kolten Wong,MIL,0.22479839,0.42606149,0.56053812,0.89230769,87.00040093475073,14.037090760172287,116.54635098387884,Kolten Wong,12532,543939
2023,Stone Garrett,WSN,0.31617647,0.52793834,0.46511628,0.80053191,91.12515650040064,17.342311761318108,116.3006838244159,Stone Garrett,19273,656448
2023,Brandon Lowe,TBR,0.31336406,0.51629802,0.42279412,0.82926829,91.35757153975096,15.985871647509578,116.23569895923764,Brandon Lowe,18882,664040
2022,Jake McCarthy,ARI,0.28938356,0.51860649,0.49112426,0.82716049,87.37415474002101,7.954939641872374,116.03870282761872,Jake McCarthy,21622,664983
2021,Mark Canha,OAK,0.20092736,0.40537472,0.59615385,0.86806412,87.33274689885496,13.458255059239821,115.98314172873634,Mark Canha,11445,592192
2024,Austin Riley,ATL,0.27166276,0.50109769,0.45258621,0.84287812,93.33246386400651,15.88043471345684,115.93042483821672,Austin Riley,18360,663586
2024,Giancarlo Stanton,NYY,0.30504834,0.46746856,0.46478873,0.78984238,94.57240871108058,14.747057792467949,115.84197512867786,Giancarlo Stanton,4949,519317
2023,Adam Duvall,BOS,0.34431138,0.48278443,0.55217391,0.80722892,88.75296619450934,28.927962543808412,115.78635527887626,Adam Duvall,10950,594807
2023,Jordan Walker,STL,0.32834101,0.5164967,0.47368421,0.84375,89.41511607847004,10.150494269604954,115.7505953,Jordan Walker,27475,691023
2024,Julio Rodríguez,SEA,0.35964912,0.54297694,0.53436807,0.80924171,91.65435835,10.538344856613197,115.65458405752916,Julio Rodriguez,23697,677594
2022,Jose Miranda,MIN,0.34002112,0.51490066,0.57142857,0.88052373,89.33455979992918,13.840991833392351,115.65385085169186,Jose Miranda,20538,669304
2023,Donovan Solano,MIN,0.31306306,0.47397564,0.58273381,0.86678201,90.23994968220339,13.107158699682204,115.57720709965879,Donovan Solano,8623,456781
2023,TJ Friedl,CIN,0.23377863,0.41248861,0.66530612,0.8969697,86.65644686671088,16.121409772877985,115.46671261726016,TJ Friedl,19522,670770
2021,Avisaíl García,MIL,0.34743875,0.58114286,0.45833333,0.77588652,90.43669610507246,9.308266813858696,115.4663217888774,Avisail Garcia,5760,541645
2023,Michael Harris II,ATL,0.38354701,0.52712385,0.62952646,0.85692996,90.94480971534654,7.572598982445988,115.42793462245831,Michael Harris II,25931,671739
2022,Ronald Acuña Jr.,ATL,0.25464684,0.4787234,0.58759124,0.83442838,91.15818594208211,10.83493659503299,115.38221991625394,Ronald Acuna Jr.,18401,660670
2022,DJ LeMahieu,NYY,0.24802372,0.39395349,0.74501992,0.9261745,89.16077927,3.035222693334652,115.27378002455694,DJ LeMahieu,9874,518934
2024,Ramón Urías,BAL,0.27457627,0.49565217,0.59259259,0.82107843,88.28344502580275,12.834240834647362,115.21884733284307,Ramon Urias,18795,602104
2023,Danny Jansen,TOR,0.24252492,0.46722689,0.60958904,0.85853659,88.32090609681373,19.74128953887195,115.19625150542099,Danny Jansen,16535,643376
2022,Keston Hiura,MIL,0.30292599,0.4877836,0.43181818,0.71018277,91.68006065802845,16.05461802909045,115.18403273270768,Keston Hiura,20003,669374
2024,Jose Miranda,MIN,0.34491315,0.52272727,0.61510791,0.89373814,88.87122050147492,15.486587389380531,115.10366610648552,Jose Miranda,20538,669304
2022,Wander Franco,TBR,0.30730051,0.51315789,0.74033149,0.93679458,87.26842105263158,8.185195655153509,115.06711624025371,Wander Franco,23667,677551
2024,Eugenio Suárez,ARI,0.26821192,0.47198106,0.41358025,0.8440367,89.16673468594527,19.337919776119403,115.04663751434366,Eugenio Suarez,12552,553993
2024,Salvador Perez,KCR,0.4256,0.57800956,0.58270677,0.84461153,91.07835230334052,19.045660610856682,114.98572735288784,Salvador Perez,7304,521692
2022,Seth Brown,OAK,0.29349736,0.48134668,0.47305389,0.84392265,89.19408972,15.75907458289195,114.97052962646602,Seth Brown,18171,664913
2024,David Peralta,SDP,0.32941176,0.50885827,0.49404762,0.87679083,88.07105297046704,8.925525036,114.9101361626287,David Peralta,2136,444482
2022,Evan Longoria,SFG,0.25862069,0.44397641,0.54666667,0.79575597,91.11480384744624,18.153353127100136,114.80187633977327,Evan Longoria,9368,446334
2022,Isaac Paredes,TBR,0.21618357,0.3982684,0.74860335,0.89032258,87.41039209905661,15.789434699292453,114.79546035102535,Isaac Paredes,20036,670623
2024,Brendan Donovan,STL,0.24379812,0.43760064,0.69473684,0.92643392,88.70522480237155,13.20507813,114.7445967188036,Brendan Donovan,24679,680977
2024,Alec Bohm,PHI,0.26132771,0.49667932,0.61693548,0.91989987,90.46484375,9.825258820295842,114.73470328428255,Alec Bohm,21618,664761
2024,Masataka Yoshida,BOS,0.26069519,0.45448839,0.71282051,0.92627599,88.02422351,10.53730811,114.68116888926652,Masataka Yoshida,31837,807799
2022,Lourdes Gurriel Jr.,TOR,0.28202247,0.48650108,0.60557769,0.87692308,90.64432123655914,10.88049316,114.64491770078651,Lourdes Gurriel Jr.,19238,666971
2021,Ramón Urías,BAL,0.19931857,0.43894653,0.52991453,0.84526559,89.56917671535327,5.192337367845618,114.63468263036422,Ramon Urias,18795,602104
2023,Justin Turner,BOS,0.25764895,0.44981273,0.690625,0.89784336,89.45320244,16.45367458528359,114.57778473496607,Justin Turner,5235,457759
2022,Chas McCormick,HOU,0.29396985,0.48042929,0.52136752,0.79316888,88.12854397681451,12.83161384828629,114.54230552436265,Chas McCormick,19599,676801
2023,Andrew McCutchen,PIT,0.1743215,0.41583665,0.45508982,0.82035928,89.58854388865188,12.343948312180034,114.41312985558325,Andrew McCutchen,9847,457705
2022,Gleyber Torres,NYY,0.27700831,0.49460916,0.56666667,0.81273408,90.36163651315789,17.524926819000626,114.41094498172086,Gleyber Torres,16997,650402
2023,Ryan Mountcastle,BAL,0.38074398,0.54733219,0.57758621,0.84653465,91.40487310753106,12.016524226028727,114.36096406766487,Ryan Mountcastle,18373,663624
2023,Bobby Witt Jr.,KCR,0.30786687,0.50462792,0.64373464,0.85041841,90.71849702380952,15.662420014880952,114.26390534923259,Bobby Witt Jr.,25764,677951
2022,Ji Man Choi,TBR,0.21486762,0.41576087,0.47393365,0.78158845,92.23272938829787,10.591405211103723,114.21542734470462,Ji Man Choi,5452,596847
2021,Robbie Grossman,DET,0.16514406,0.38374157,0.58723404,0.86524823,87.77467559889435,21.112434255988944,114.17955779016063,Robbie Grossman,5254,543257
2024,Zach Neto,LAA,0.31309627,0.48536479,0.54293629,0.83733333,88.49127473,12.305902068938442,114.11764842344468,Zach Neto,31347,687263
2024,Carlos Santana,MIN,0.24594156,0.43293438,0.62046205,0.85522788,89.16461657801419,16.12334584626182,114.09934238032307,Carlos Santana,2396,467793
2024,Randy Arozarena,- - -,0.24666198,0.40951694,0.60683761,0.78089172,90.37797558338772,13.177308563152742,114.07115175129474,Randy Arozarena,19290,668227
2024,Wilyer Abreu,BOS,0.27702703,0.47838137,0.58943089,0.79740681,91.56846591,19.143326469089676,114.06492934703274,Wilyer Abreu,23772,677800
2023,Brandon Drury,LAA,0.34191555,0.51604687,0.48493976,0.83553598,89.88587535511364,11.79316379,114.02782059105144,Brandon Drury,11615,592273
2023,Mickey Moniak,LAA,0.48026316,0.61251086,0.47260274,0.76029056,89.02266034031413,19.73676911,114.02604189152459,Mickey Moniak,19956,666160
2021,Alex Bregman,HOU,0.15691489,0.41431262,0.65254237,0.92804428,88.98465682676175,15.874275770763424,114.01454381136391,Alex Bregman,17678,608324
2021,Anthony Rizzo,- - -,0.28894928,0.46412556,0.67398119,0.87709497,90.05429166034587,14.830395744842233,113.9422550051265,Anthony Rizzo,3473,519203
2024,Jacob Stallings,COL,0.24361493,0.45200373,0.4516129,0.84210526,86.57411943855932,12.76344145014045,113.89957071159043,Jacob Stallings,13723,607732
2021,Nathaniel Lowe,TEX,0.2310789,0.4466741,0.59581882,0.85245902,90.82553391959799,4.978928455755339,113.89869642660904,Nathaniel Lowe,19566,663993
2023,Luis Rengifo,LAA,0.28971963,0.50060168,0.56048387,0.85445205,89.07477589142628,10.986249874799679,113.84941349505426,Luis Rengifo,19858,650859
2024,Lars Nootbaar,STL,0.16998672,0.37191079,0.6640625,0.88548057,91.80958112315498,5.978594452692573,113.75916586706492,Lars Nootbaar,21454,663457
2021,Wilmer Flores,SFG,0.25402299,0.4597568,0.71493213,0.89877836,88.6054396,18.010004664179103,113.65828625514938,Wilmer Flores,5827,527038
2024,Victor Caratini,HOU,0.26746507,0.47160731,0.57462687,0.86516854,91.22350761217949,9.251142452924679,113.49117800056322,Victor Caratini,14968,605170
2022,Giancarlo Stanton,NYY,0.26415094,0.43128734,0.49603175,0.73800738,94.96285349,10.812583546221482,113.46410290342094,Giancarlo Stanton,4949,519317
2022,Gavin Lux,LAD,0.23758099,0.42624729,0.6,0.85689046,87.96116973132622,6.8117869307355186,113.39221612942931,Gavin Lux,19955,666158
2023,Cal Raleigh,SEA,0.30532446,0.49679624,0.52043597,0.80904523,89.53424845950704,20.335112235915492,113.1896405369903,Cal Raleigh,21534,663728
2023,Manny Machado,SDP,0.27685185,0.49255692,0.56521739,0.85108959,90.9793209,14.994706764308086,113.07423801263108,Manny Machado,11493,592518
2021,Chris Taylor,LAD,0.20224719,0.45511745,0.38888889,0.77673325,88.16388389564896,17.428214014103983,112.95861123556014,Chris Taylor,13757,621035
2021,Hunter Renfroe,BOS,0.31518876,0.4819717,0.6183844,0.84505022,90.13758900316456,15.613862242879748,112.85111412148343,Hunter Renfroe,15464,592669
2021,Adam Frazier,- - -,0.262354,0.47576531,0.75684932,0.93228537,85.41368927908415,12.632267655476484,112.84813382529514,Adam Frazier,15223,624428
2022,Andrew Vaughn,CHW,0.32903865,0.47002398,0.64156627,0.89197531,90.75902609223301,7.458743197246663,112.78807221525835,Andrew Vaughn,26197,683734
2023,Josh Jung,TEX,0.33504098,0.51821862,0.51070336,0.83787661,91.76047422827745,15.016355933212653,112.40356620090084,Josh Jung,26299,673962
2021,Ramón Laureano,OAK,0.29564033,0.48367755,0.49769585,0.8546169,87.94950123,11.940698040418388,112.2426393,Ramon Laureano,17128,657656
2023,Austin Hays,BAL,0.29709466,0.46465598,0.48580442,0.85351271,89.41771377284596,10.44783846537272,112.1011642917227,Austin Hays,19363,669720
2021,Austin Meadows,TBR,0.25752508,0.46618766,0.55194805,0.85660377,89.25690882,21.671413440609452,112.05902712211756,Austin Meadows,15672,640457
2021,Luis Urías,MIL,0.24452555,0.46224759,0.62686567,0.85859873,87.92742871352785,14.18138677055703,111.9668099198119,Luis Urias,16622,649966
2021,Miguel Sanó,MIN,0.2530541,0.44646925,0.29655172,0.79710145,93.44210039198606,17.630073361280488,111.7039202971865,Miguel Sano,12164,593934
2022,Adolis García,TEX,0.36919676,0.53488372,0.54690619,0.76635514,92.05114889705882,13.190738015331572,111.69919037038301,Adolis Garcia,19287,666969
2023,Jack Suwinski,PIT,0.17599278,0.38886453,0.4,0.80924855,90.46058621852518,22.35855300134892,111.68585846239868,Jack Suwinski,22244,669261
2023,Fernando Tatis Jr.,SDP,0.32160393,0.54047109,0.5216285,0.79746835,91.85661553899082,10.966682905463387,111.62626590023154,Fernando Tatis Jr.,19709,665487
2024,Tyler Stephenson,CIN,0.23206751,0.4324602,0.51818182,0.88424437,90.22870463709677,10.939982931634898,111.5983291822592,Tyler Stephenson,17988,663886
2021,Nolan Arenado,STL,0.26953748,0.46786738,0.64201183,0.91180124,88.99650452628968,20.03286597842262,111.5414266521601,Nolan Arenado,9777,571448
2024,Michael Conforto,SFG,0.25207469,0.44829343,0.56790123,0.8477237,90.21530617211837,14.798618209696262,111.51263563214049,Michael Conforto,16376,624424
2024,Miguel Rojas,LAD,0.27226891,0.46242775,0.74691358,0.92713568,84.97729762453875,9.713794215578874,111.46880494487506,Miguel Rojas,7802,500743
2021,Dylan Carlson,STL,0.24218123,0.4486166,0.50662252,0.82472989,88.20795798788265,15.063000737404337,111.45543971152256,Dylan Carlson,20126,666185
2022,Eric Haase,DET,0.36326531,0.51380814,0.5093633,0.79772727,87.72418777533039,17.019913522820723,111.41135105206962,Eric Haase,14111,606992
2023,Patrick Wisdom,CHC,0.24653313,0.46737481,0.39375,0.8004386,92.69801204219745,21.737699666600317,111.35170643449969,Patrick Wisdom,13602,621550
2024,Mike Tauchman,CHC,0.20221607,0.45998699,0.60273973,0.8573975,89.01214706688596,15.453799599095396,111.18734594964361,Mike Tauchman,15274,643565
2022,Luis Robert Jr.,CHW,0.41388889,0.61452928,0.54362416,0.86817326,89.30583753083882,9.981384277,111.07463496643777,Luis Robert Jr.,20043,673357
2021,Tyler Stephenson,CIN,0.210199,0.40393152,0.62130178,0.90598291,88.40364583333333,7.411559839829749,110.95649853735094,Tyler Stephenson,17988,663886
2021,Willson Contreras,CHC,0.26264591,0.44946673,0.36666667,0.81300813,91.77510959982014,9.565166226393885,110.9365853137724,Willson Contreras,11609,575929
2024,Taylor Ward,LAA,0.20815987,0.43225558,0.476,0.8465063,90.86652280011656,17.396487789554197,110.89945350774155,Taylor Ward,17548,621493
2021,Jesús Sánchez,MIA,0.30891089,0.49949444,0.54487179,0.81360947,90.23341797,8.721111653645833,110.89143523786393,Jesus Sanchez,19913,660821
2022,Christian Yelich,MIL,0.23234463,0.43137969,0.49240122,0.88084112,91.52434549031477,3.587977818080357,110.8871710794853,Christian Yelich,11477,592885
2024,Luis García Jr.,WSN,0.35677353,0.51354222,0.66956522,0.88745981,89.09301279105392,8.249873142616421,110.87875775599873,Luis Garcia Jr.,20391,671277
2024,Parker Meadows,DET,0.25506757,0.45507976,0.44370861,0.85933504,86.81537828947368,18.837449886924343,110.8687775,Parker Meadows,23800,678009
2021,Ryan Mountcastle,BAL,0.37230514,0.55119826,0.53452116,0.79779412,89.05485197368421,16.34512361225329,110.81373100203977,Ryan Mountcastle,18373,663624
2024,Josh Smith,TEX,0.27921499,0.46460746,0.58785942,0.88441558,87.84750038965088,15.363194796212593,110.81187087057063,Josh Smith,26396,669701
2021,Wil Myers,SDP,0.26993865,0.45870647,0.51136364,0.77355623,87.97101013795987,10.616679622178093,110.73739033058632,Wil Myers,10047,571976
2023,Mike Yastrzemski,SFG,0.1997319,0.41068023,0.55704698,0.85513078,90.04847691,19.60754767671943,110.7016753232538,Mike Yastrzemski,14854,573262
2023,Mark Canha,- - -,0.23570712,0.41582734,0.65957447,0.89082278,87.93695085,13.127567523092196,110.64409041745901,Mark Canha,11445,592192
2024,Will Smith,LAD,0.26513761,0.46235139,0.67128028,0.87253614,89.44949776785714,18.69874855324074,110.61030059091956,Will Smith,19197,669257
2023,Ha-Seong Kim,SDP,0.20304569,0.38605505,0.71666667,0.87684729,86.20812049278847,13.621060884915865,110.46600054447109,Ha-Seong Kim,27506,673490
2022,Rowdy Tellez,MIL,0.28819158,0.43394649,0.61891117,0.86211901,91.07278613997555,15.342297065548781,110.42794509982056,Rowdy Tellez,15679,642133
2022,Luis Urías,MIL,0.22619048,0.43211753,0.73205742,0.81987578,87.27199470766129,18.028580204133064,110.3107794823764,Luis Urias,16622,649966
2022,Garrett Cooper,MIA,0.2990456,0.45244492,0.59929078,0.86785714,89.57338916,8.814898947,110.28877391485116,Garrett Cooper,15279,643265
2021,Yandy Díaz,TBR,0.16877637,0.42589857,0.55625,0.88085106,89.85425821940105,6.596106211344401,110.25768182609563,Yandy Diaz,16578,650490
2024,Connor Wong,BOS,0.29655172,0.51367292,0.46124031,0.83571429,86.49396143922019,12.904292395355505,110.25318048084085,Connor Wong,19896,657136
2022,Christopher Morel,CHC,0.28696742,0.49540159,0.4628821,0.69602763,89.62884004237289,9.070198706,110.24751178991167,Christopher Morel,21897,666624
2021,Tyler Naquin,CIN,0.39312567,0.56149137,0.65846995,0.85692068,89.78186848958333,9.576114095052084,110.11266060614551,Tyler Naquin,13359,571980
2023,Gary Sánchez,- - -,0.26415094,0.41796517,0.47857143,0.85443038,90.10963274274553,16.542503705705915,110.10665717844476,Gary Sanchez,11442,596142
2022,Tim Anderson,CHW,0.40564374,0.5791776,0.64782609,0.87037037,88.22339488636364,3.2662481777909873,110.06163763868189,Tim Anderson,15172,641313
2022,Nick Gordon,MIN,0.38627187,0.59225806,0.57839721,0.81299525,90.61384931576798,12.527905433006536,110.04101397738127,Nick Gordon,16337,624503
2022,Jurickson Profar,SDP,0.24855908,0.43333333,0.69275362,0.88078704,87.50798666401273,12.926237597244198,109.9043288414183,Jurickson Profar,10815,595777
2024,Oneil Cruz,PIT,0.3264166,0.46241075,0.48899756,0.78179191,95.47989684,9.764851664448832,109.86850915722268,Oneil Cruz,21711,665833
2023,Lane Thomas,WSN,0.28067485,0.43585839,0.58196721,0.88831836,88.5092933,10.819771029071351,109.79530938252354,Lane Thomas,16939,657041
2021,Jean Segura,PHI,0.28242075,0.4812099,0.69387755,0.8968254,87.21031930905963,5.76197465,109.79163500095301,Jean Segura,5933,516416
2022,Jesse Winker,SEA,0.18963922,0.43248093,0.58536585,0.87483531,87.69024761652543,16.835040938382768,109.77923153718498,Jesse Winker,13590,608385
2023,Matt Chapman,TOR,0.19734513,0.43329253,0.53811659,0.7794994,93.45931368,18.482488394474636,109.70079362026786,Matt Chapman,16505,656305
2024,Wyatt Langford,TEX,0.23125,0.42819149,0.60617761,0.86562942,89.59668986002605,16.580949147542317,109.68043512857359,Wyatt Langford,33333,694671
2023,Masataka Yoshida,BOS,0.25948104,0.43331816,0.71538462,0.87427746,88.9703125,3.9299308392881565,109.62718931419822,Masataka Yoshida,31837,807799
2024,Jake McCarthy,ARI,0.29647631,0.48589165,0.56557377,0.94003241,84.44013222880747,9.112055650071634,109.62477951579818,Jake McCarthy,21622,664983
2023,Ezequiel Duran,TEX,0.37589499,0.53771877,0.56507937,0.83333333,90.11765870847903,14.030323802174388,109.58238820722892,Ezequiel Duran,23733,677649
2024,Jazz Chisholm Jr.,- - -,0.29070691,0.46631917,0.55737705,0.80677541,89.74797175,11.390609248991936,109.56361656480358,Jazz Chisholm Jr.,20454,665862
2024,Shea Langeliers,OAK,0.30390144,0.49473156,0.51351351,0.82898551,91.27614795918367,16.293872710914723,109.49305041804097,Shea Langeliers,25816,669127
2021,Kolten Wong,MIL,0.29076397,0.47493113,0.61960784,0.90280066,88.31761195006983,12.800468913669693,109.48477096674125,Kolten Wong,12532,543939
2023,Jarred Kelenic,SEA,0.2901308,0.46814904,0.42622951,0.82056075,90.86463466026972,10.143223426154046,109.46470919036793,Jarred Kelenic,22558,672284
2023,Tommy Pham,- - -,0.18818381,0.40532081,0.45348837,0.8677686,92.33882225364263,5.707208270675565,109.41066346428545,Tommy Pham,2967,502054
2023,Joc Pederson,SFG,0.28710726,0.44979687,0.65283019,0.8372549,92.08405671296296,15.162262188946759,109.34302409597647,Joc Pederson,11899,592626
2023,Mike Tauchman,CHC,0.18476904,0.41729982,0.56756757,0.83922261,88.44286724901575,8.067286694,109.32161879635142,Mike Tauchman,15274,643565
2023,Nick Castellanos,PHI,0.39890282,0.56242274,0.42239686,0.80841121,88.93517026345292,14.360751164868274,109.26366987832698,Nick Castellanos,11737,592206
2023,Bryan Reynolds,PIT,0.2701107,0.47403884,0.46994536,0.85301205,90.9093502,10.915080029407596,109.25251592723016,Bryan Reynolds,19326,668804
2024,Luis Arraez,- - -,0.34021544,0.49461921,0.89182058,0.96446078,86.26827521073191,13.660710786518298,109.20649590937518,Luis Arraez,18568,650333
2023,Aaron Hicks,- - -,0.21229868,0.40103397,0.57241379,0.85175879,85.33061102078045,12.644661951546718,108.90497246360722,Aaron Hicks,5297,543305
2022,Willy Adames,MIL,0.28883495,0.49553933,0.52380952,0.82774566,88.93695448877806,18.937163926122196,108.90093169867333,Willy Adames,15986,642715
2024,Cody Bellinger,CHC,0.31836327,0.49831973,0.64576803,0.86369958,87.77544487847223,17.385972764756943,108.8095456904127,Cody Bellinger,15998,641355
2021,Enrique Hernández,BOS,0.24396552,0.44591611,0.5229682,0.87620358,90.78410493827161,17.905360243055554,108.71622301928437,Enrique Hernandez,10472,571771
2022,Jake Cronenworth,SDP,0.2264,0.41763602,0.6254417,0.91445783,87.59072690217391,18.06830417798913,108.58351913842006,Jake Cronenworth,18036,630105
2021,J.T. Realmuto,PHI,0.28891051,0.49522901,0.61279461,0.81106613,89.59022989792264,11.543014220316977,108.56703,J.T. Realmuto,11739,592663
2024,J.T. Realmuto,PHI,0.30067114,0.50473784,0.54464286,0.8626087,89.19257953,9.407757875730665,108.53386595998214,J.T. Realmuto,11739,592663
2024,Brandon Nimmo,NYM,0.23632219,0.44534413,0.52090032,0.88320356,91.87557025547446,11.17111228330292,108.52629862206871,Brandon Nimmo,12927,607043
2021,Jake Fraley,SEA,0.18212479,0.39759036,0.52777778,0.80508475,85.30295662715517,12.077257037984914,108.51411022185499,Jake Fraley,19260,641584
2022,Josh Rojas,ARI,0.20771513,0.40806293,0.64285714,0.8483871,88.83286260932945,11.856730736379372,108.50048268369419,Josh Rojas,19734,668942
2024,Ryan Mountcastle,BAL,0.36931217,0.56128353,0.59025788,0.85654596,90.78864397321429,10.448497730297047,108.35607616349337,Ryan Mountcastle,18373,663624
2022,Ryan Mountcastle,BAL,0.36081633,0.56153846,0.56108597,0.80733945,91.30461982,15.905673489712253,108.34193706930753,Ryan Mountcastle,18373,663624
